Time,Tissue Displacement,Pressure,Temperature,Piston Displacement,Opening Diameter,Battery Voltage,Charging,deformation,pressureApplied,IAP,stress,force,strain,elasticity
4095372,29,97.9,24.17,0,60,0.06,Unplugged,9,1.9,-2.03,-14.69,-5197.21,150,-0.10|
4095414,30,97.97,24.17,0,60,0.08,Unplugged,8,1.83,-1.97,-14.3,-5056.63,133.33,-0.11|
4095458,29,98.04,24.17,0,60,0.07,Unplugged,9,1.76,-1.88,-13.62,-4816.24,150,-0.09|
4095503,28,98.11,24.17,0,60,0.04,Unplugged,10,1.69,-1.8,-13,-4597.18,166.67,-0.08|
4095545,29,98.17,24.17,0,60,0.08,Unplugged,9,1.63,-1.74,-12.6,-4457.94,150,-0.08|
4095588,29,98.24,24.17,0,60,0.06,Unplugged,9,1.56,-1.67,-12.11,-4282.39,150,-0.08|
4095631,30,98.3,24.18,0,60,0.08,Unplugged,8,1.5,-1.62,-11.74,-4151.34,133.33,-0.09|
4095675,30,98.36,24.18,0,60,0.05,Unplugged,8,1.44,-1.55,-11.27,-3985.8,133.33,-0.08|
4095717,30,98.42,24.18,0,60,0.07,Unplugged,8,1.38,-1.49,-10.81,-3823.58,133.33,-0.08|
4095760,29,98.48,24.18,0,60,0.08,Unplugged,9,1.32,-1.42,-10.26,-3627.96,150,-0.07|
4095803,29,98.53,24.18,0,60,0.06,Unplugged,9,1.27,-1.36,-9.83,-3475.19,150,-0.07|
4095845,30,98.58,24.18,0,60,0.08,Unplugged,8,1.22,-1.31,-9.52,-3366.08,133.33,-0.07|
4095888,30,98.63,24.18,0,60,0.06,Unplugged,8,1.17,-1.26,-9.12,-3227.03,133.33,-0.07|
4095933,29,98.68,24.18,0,60,0.07,Unplugged,9,1.12,-1.19,-8.64,-3054.22,150,-0.06|
4095977,29,98.73,24.18,0,60,0.08,Unplugged,9,1.07,-1.14,-8.26,-2922.56,150,-0.06|
4096019,31,98.78,24.18,0,60,0.06,Unplugged,7,1.02,-1.11,-8.06,-2852.13,116.67,-0.07|
4096062,31,98.83,24.18,0,60,0.08,Unplugged,7,0.97,-1.06,-7.68,-2717.2,116.67,-0.07|
4096105,30,98.87,24.18,0,60,0.06,Unplugged,8,0.93,-1,-7.23,-2558.74,133.33,-0.05|
4096147,31,98.92,24.18,0,60,0.09,Unplugged,7,0.88,-0.96,-6.98,-2469.96,116.67,-0.06|
4096191,30,98.96,24.18,0,60,0.06,Unplugged,8,0.84,-0.91,-6.58,-2326.62,133.33,-0.05|
4096233,30,99,24.18,0,60,0.07,Unplugged,8,0.8,-0.87,-6.28,-2220.34,133.33,-0.05|
4096277,30,99.04,24.18,0,60,0.08,Unplugged,8,0.76,-0.82,-5.98,-2115.03,133.33,-0.04|
4096319,28,99.08,24.18,0,60,0.05,Unplugged,10,0.72,-0.77,-5.57,-1970.49,166.67,-0.03|
4096362,31,99.11,24.18,0,60,0.08,Unplugged,7,0.69,-0.75,-5.45,-1928.43,116.67,-0.05|
4096406,31,99.15,24.18,0,60,0.06,Unplugged,7,0.65,-0.71,-5.17,-1827.29,116.67,-0.04|
4096449,30,99.18,24.18,0,60,0.08,Unplugged,8,0.62,-0.66,-4.82,-1705.33,133.33,-0.04|
4096491,30,99.22,24.18,0,60,0.06,Unplugged,8,0.58,-0.63,-4.55,-1608.51,133.33,-0.03|
4096534,31,99.25,24.18,0,60,0.06,Unplugged,7,0.55,-0.6,-4.34,-1534.84,116.67,-0.04|
4096576,29,99.29,24.18,0,60,0.07,Unplugged,9,0.51,-0.55,-3.99,-1409.54,150,-0.03|
4096619,30,99.32,24.18,0,60,0.06,Unplugged,8,0.48,-0.52,-3.79,-1338.75,133.33,-0.03|
4096664,29,99.35,24.18,0,60,0.08,Unplugged,9,0.45,-0.49,-3.51,-1243.15,150,-0.02|
4096707,32,99.38,24.18,0,60,0.06,Unplugged,6,0.42,-0.47,-3.42,-1211.01,100,-0.03|
4096750,30,99.4,24.18,0,60,0.08,Unplugged,8,0.4,-0.43,-3.1,-1095,133.33,-0.02|
4096792,30,99.43,24.18,0,60,0.07,Unplugged,8,0.37,-0.4,-2.89,-1021.31,133.33,-0.02|
4096834,31,99.46,24.18,0,60,0.06,Unplugged,7,0.34,-0.37,-2.7,-956.29,116.67,-0.02|
4096878,32,99.49,24.18,0,60,0.08,Unplugged,6,0.31,-0.35,-2.53,-894.51,100,-0.03|
4096920,31,99.51,24.18,0,60,0.05,Unplugged,7,0.29,-0.32,-2.29,-810.6,116.67,-0.02|
4096963,31,99.54,24.18,0,60,0.08,Unplugged,7,0.26,-0.29,-2.09,-740.6,116.67,-0.02|
4097005,30,99.56,24.18,0,60,0.06,Unplugged,8,0.24,-0.26,-1.87,-662.94,133.33,-0.01|
4097047,31,99.59,24.18,0,60,0.08,Unplugged,7,0.21,-0.23,-1.7,-600.54,116.67,-0.01|
4097089,29,99.61,24.18,0,60,0.05,Unplugged,9,0.19,-0.21,-1.49,-528.49,150,-0.01|
4097131,28,99.63,24.18,0,60,0.09,Unplugged,10,0.17,-0.18,-1.31,-462.82,166.67,-0.01|
4097173,31,99.65,24.18,0,60,0.05,Unplugged,7,0.15,-0.16,-1.18,-416.06,116.67,-0.01|
4097216,31,99.67,24.18,0,60,0.08,Unplugged,7,0.13,-0.14,-1.01,-358.39,116.67,-0.01|
4097259,31,99.69,24.18,0,60,0.07,Unplugged,7,0.11,-0.12,-0.87,-306.9,116.67,-0.01|
4097302,33,99.71,24.18,0,60,0.06,Unplugged,5,0.09,-0.1,-0.74,-263.1,83.33,-0.01|
4097344,30,99.73,24.18,0,60,0.07,Unplugged,8,0.07,-0.08,-0.56,-196.39,133.33,-0.00|
4097387,30,99.75,24.18,0,60,0.05,Unplugged,8,0.05,-0.06,-0.42,-146.96,133.33,-0.00|
4097431,31,99.76,24.18,0,60,0.08,Unplugged,7,0.04,-0.04,-0.29,-101.03,116.67,-0.00|
4097474,32,99.78,24.18,0,60,0.06,Unplugged,6,0.02,-0.02,-0.15,-52.35,100,-0.00|
4097516,33,99.8,24.18,0,60,0.08,Unplugged,5,0,0,-0.03,-9.01,83.33,-0.00|
4097558,32,99.81,24.18,0,60,0.06,Unplugged,6,-0.01,0.01,0.1,35.28,100,0.00|
4097601,30,99.83,24.18,0,60,0.05,Unplugged,8,-0.03,0.03,0.21,74.48,133.33,0.00|
4097643,32,99.84,24.18,0,60,0.07,Unplugged,6,-0.04,0.05,0.33,116.29,100,0.00|
4097685,33,99.85,24.18,0,60,0.07,Unplugged,5,-0.05,0.06,0.44,157.09,83.33,0.01|
4097728,32,99.87,24.18,0,60,0.08,Unplugged,6,-0.07,0.07,0.54,189.94,100,0.01|
4097770,32,99.88,24.18,0,60,0.06,Unplugged,6,-0.08,0.09,0.64,227.27,100,0.01|
4097813,34,99.89,24.18,0,60,0.08,Unplugged,4,-0.09,0.11,0.77,274.05,66.67,0.01|
4097856,32,99.9,24.18,0,60,0.05,Unplugged,6,-0.1,0.11,0.84,295.7,100,0.01|
4097899,32,99.92,24.18,0,60,0.08,Unplugged,6,-0.12,0.13,0.94,332.08,100,0.01|
4097941,33,99.93,24.18,0,60,0.05,Unplugged,5,-0.13,0.15,1.06,375.51,83.33,0.01|
4097983,31,99.94,24.18,0,60,0.08,Unplugged,7,-0.14,0.15,1.12,395.22,116.67,0.01|
4098025,33,99.95,24.18,0,60,0.06,Unplugged,5,-0.15,0.17,1.27,449.28,83.33,0.02|
4098067,30,99.96,24.18,0,60,0.08,Unplugged,8,-0.16,0.18,1.28,453.45,133.33,0.01|
4098109,31,99.97,24.18,0,60,0.06,Unplugged,7,-0.17,0.19,1.38,486.65,116.67,0.01|
4098152,32,99.98,24.18,0,60,0.07,Unplugged,6,-0.18,0.2,1.49,526.05,100,0.01|
4098194,32,99.99,24.18,0,60,0.08,Unplugged,6,-0.19,0.22,1.57,555.56,100,0.02|
4098236,31,100,24.18,0,60,0.07,Unplugged,7,-0.2,0.22,1.62,574.07,116.67,0.01|
4098278,32,100.01,24.18,0,60,0.08,Unplugged,6,-0.21,0.24,1.73,611.68,100,0.02|
4098320,31,100.02,24.18,0,60,0.06,Unplugged,7,-0.22,0.24,1.77,624.86,116.67,0.02|
4098363,33,100.03,24.18,0,60,0.08,Unplugged,5,-0.23,0.26,1.9,671.57,83.33,0.02|
4098406,32,100.04,24.18,0,60,0.05,Unplugged,6,-0.24,0.26,1.91,676.02,100,0.02|
4098448,32,100.04,24.18,0,60,0.08,Unplugged,6,-0.24,0.27,1.97,695.94,100,0.02|
4098491,32,100.05,24.18,0,60,0.05,Unplugged,6,-0.25,0.28,2.02,713.77,100,0.02|
4098533,33,100.06,24.18,0,60,0.08,Unplugged,5,-0.26,0.29,2.12,748.39,83.33,0.03|
4098576,32,100.06,24.18,0,60,0.06,Unplugged,6,-0.26,0.29,2.12,748.1,100,0.02|
4098618,32,100.07,24.18,0,60,0.07,Unplugged,6,-0.27,0.29,2.14,758.23,100,0.02|
4098660,32,100.07,24.18,0,60,0.05,Unplugged,6,-0.27,0.3,2.19,773.98,100,0.02|
4098703,32,100.08,24.18,0,60,0.06,Unplugged,6,-0.28,0.31,2.23,789.26,100,0.02|
4098745,32,100.08,24.18,0,60,0.07,Unplugged,6,-0.28,0.31,2.28,807.94,100,0.02|
4098787,30,100.09,24.18,0,60,0.07,Unplugged,8,-0.29,0.31,2.26,800.11,133.33,0.02|
4098829,33,100.1,24.18,0,60,0.07,Unplugged,5,-0.3,0.33,2.44,861.87,83.33,0.03|
4098871,32,100.1,24.18,0,60,0.07,Unplugged,6,-0.3,0.33,2.43,860.26,100,0.02|
4098914,32,100.11,24.18,0,60,0.08,Unplugged,6,-0.31,0.34,2.47,874.13,100,0.02|
4098957,35,100.11,24.18,0,60,0.04,Unplugged,3,-0.31,0.39,2.85,1008.99,50,0.06|
4098999,33,100.12,24.18,0,60,0.08,Unplugged,5,-0.32,0.36,2.61,922.79,83.33,0.03|
4099041,34,100.12,24.18,0,60,0.06,Unplugged,4,-0.32,0.38,2.75,973.1,66.67,0.04|
4099083,34,100.12,24.18,0,60,0.08,Unplugged,4,-0.32,0.38,2.79,985.01,66.67,0.04|
4099125,33,100.13,24.18,0,60,0.06,Unplugged,5,-0.33,0.37,2.72,960.24,83.33,0.03|
4099168,32,100.13,24.18,0,60,0.08,Unplugged,6,-0.33,0.37,2.7,953.41,100,0.03|
4099210,32,100.14,24.18,0,60,0.06,Unplugged,6,-0.34,0.38,2.73,967.26,100,0.03|
4099253,34,100.14,24.18,0,60,0.07,Unplugged,4,-0.34,0.4,2.95,1041.66,66.67,0.04|
4099295,35,100.14,24.18,0,60,0.08,Unplugged,3,-0.34,0.43,3.15,1115.51,50,0.06|
4099338,33,100.15,24.18,0,60,0.06,Unplugged,5,-0.35,0.39,2.87,1015.96,83.33,0.03|
4099381,33,100.15,24.18,0,60,0.07,Unplugged,5,-0.35,0.4,2.88,1019.33,83.33,0.03|
4099422,31,100.15,24.18,0,60,0.06,Unplugged,7,-0.35,0.38,2.78,981.83,116.67,0.02|
4099464,31,100.15,24.18,0,60,0.08,Unplugged,7,-0.35,0.39,2.8,990.63,116.67,0.02|
4099508,31,100.16,24.18,0,60,0.05,Unplugged,7,-0.36,0.39,2.81,995.59,116.67,0.02|
4099550,34,100.16,24.18,0,60,0.08,Unplugged,4,-0.36,0.42,3.05,1077.35,66.67,0.05|
4099592,32,100.16,24.18,0,60,0.06,Unplugged,6,-0.36,0.39,2.87,1015.72,100,0.03|
4099635,34,100.16,24.18,0,60,0.08,Unplugged,4,-0.36,0.42,3.05,1079.8,66.67,0.05|
4099678,32,100.16,24.18,0,60,0.06,Unplugged,6,-0.36,0.4,2.89,1022.64,100,0.03|
4099721,33,100.16,24.18,0,60,0.08,Unplugged,5,-0.36,0.41,2.98,1052.79,83.33,0.04|
4099763,33,100.16,24.18,0,60,0.06,Unplugged,5,-0.36,0.41,2.98,1053.73,83.33,0.04|
4099806,33,100.16,24.18,0,60,0.06,Unplugged,5,-0.36,0.41,2.99,1058.81,83.33,0.04|
4099848,33,100.16,24.18,0,60,0.06,Unplugged,5,-0.36,0.41,3.01,1062.98,83.33,0.04|
4099891,33,100.16,24.18,0,60,0.05,Unplugged,5,-0.36,0.41,3.01,1064.67,83.33,0.04|
4099933,33,100.17,24.18,0,60,0.08,Unplugged,5,-0.37,0.41,3.02,1068.61,83.33,0.04|
4099976,33,100.17,24.18,0,60,0.06,Unplugged,5,-0.37,0.41,3.03,1070.6,83.33,0.04|
4100018,33,100.17,24.18,0,60,0.08,Unplugged,5,-0.37,0.42,3.05,1077.44,83.33,0.04|
4100060,31,100.17,24.18,0,60,0.06,Unplugged,7,-0.37,0.4,2.93,1035.95,116.67,0.03|
4100104,35,100.17,24.18,0,60,0.06,Unplugged,3,-0.37,0.46,3.4,1201,50,0.07|
4100146,32,100.17,24.18,0,60,0.07,Unplugged,6,-0.37,0.41,2.99,1057.43,100,0.03|
4100190,34,100.17,24.18,0,60,0.05,Unplugged,4,-0.37,0.43,3.18,1125.7,66.67,0.05|
4100233,32,100.17,24.18,0,60,0.08,Unplugged,6,-0.37,0.41,2.99,1057.12,100,0.03|
4100276,33,100.17,24.18,0,60,0.03,Unplugged,5,-0.37,0.42,3.07,1086.93,83.33,0.04|
4100318,29,100.17,24.18,0,60,0.08,Unplugged,9,-0.37,0.4,2.89,1020.93,150,0.02|
4100360,32,100.17,24.18,0,60,0.06,Unplugged,6,-0.37,0.41,3.01,1063.34,100,0.03|
4100403,32,100.17,24.18,0,60,0.07,Unplugged,6,-0.37,0.41,3.01,1065.45,100,0.03|
4100445,33,100.17,24.18,0,60,0.06,Unplugged,5,-0.37,0.42,3.09,1091.45,83.33,0.04|
4100488,34,100.18,24.18,0,60,0.06,Unplugged,4,-0.38,0.44,3.22,1137.45,66.67,0.05|
4100531,31,100.18,24.18,0,60,0.07,Unplugged,7,-0.38,0.41,2.98,1055.46,116.67,0.03|
4100572,33,100.18,24.18,0,60,0.07,Unplugged,5,-0.38,0.43,3.13,1106.18,83.33,0.04|
4100614,34,100.18,24.18,0,60,0.08,Unplugged,4,-0.38,0.45,3.26,1152.81,66.67,0.05|
4100656,32,100.18,24.18,0,60,0.07,Unplugged,6,-0.38,0.42,3.07,1086.2,100,0.03|
4100699,33,100.18,24.18,0,60,0.06,Unplugged,5,-0.38,0.43,3.16,1118.12,83.33,0.04|
4100741,34,100.18,24.18,0,60,0.06,Unplugged,4,-0.38,0.45,3.29,1163.52,66.67,0.05|
4100783,35,100.19,24.18,0,60,0.08,Unplugged,3,-0.39,0.48,3.53,1249.24,50,0.07|
4100826,35,100.19,24.18,0,60,0.05,Unplugged,3,-0.39,0.48,3.54,1252.42,50,0.07|
4100868,32,100.19,24.18,0,60,0.08,Unplugged,6,-0.39,0.43,3.14,1109.9,100,0.03|
4100910,34,100.19,24.18,0,60,0.05,Unplugged,4,-0.39,0.46,3.35,1184.29,66.67,0.05|
4100952,33,100.19,24.18,0,60,0.08,Unplugged,5,-0.39,0.44,3.24,1144.48,83.33,0.04|
4100994,33,100.19,24.18,0,60,0.05,Unplugged,5,-0.39,0.44,3.24,1145.64,83.33,0.04|
4101038,32,100.19,24.18,0,60,0.07,Unplugged,6,-0.39,0.44,3.17,1120.99,100,0.03|
4101081,34,100.19,24.18,0,60,0.08,Unplugged,4,-0.39,0.46,3.36,1188.52,66.67,0.05|
4101122,32,100.19,24.18,0,60,0.07,Unplugged,6,-0.39,0.43,3.15,1114.81,100,0.03|
4101165,34,100.19,24.18,0,60,0.06,Unplugged,4,-0.39,0.46,3.37,1192.18,66.67,0.05|
4101207,33,100.19,24.18,0,60,0.06,Unplugged,5,-0.39,0.45,3.25,1150.85,83.33,0.04|
4101250,32,100.19,24.18,0,60,0.07,Unplugged,6,-0.39,0.44,3.18,1123.22,100,0.03|
4101292,31,100.19,24.18,0,60,0.05,Unplugged,7,-0.39,0.43,3.11,1099.68,116.67,0.03|
4101334,33,100.19,24.18,0,60,0.08,Unplugged,5,-0.39,0.44,3.25,1147.84,83.33,0.04|
4101377,32,100.19,24.18,0,60,0.06,Unplugged,6,-0.39,0.44,3.17,1120.46,100,0.03|
4101419,34,100.19,24.18,0,60,0.09,Unplugged,4,-0.39,0.46,3.37,1193.31,66.67,0.05|
4101461,33,100.19,24.18,0,60,0.05,Unplugged,5,-0.39,0.45,3.25,1149.25,83.33,0.04|
4101504,34,100.19,24.18,0,60,0.08,Unplugged,4,-0.39,0.46,3.36,1189.63,66.67,0.05|
4101546,32,100.19,24.18,0,60,0.06,Unplugged,6,-0.39,0.43,3.16,1117.27,100,0.03|
4101589,33,100.19,24.18,0,60,0.07,Unplugged,5,-0.39,0.44,3.22,1138.6,83.33,0.04|
4101632,33,100.19,24.18,0,60,0.07,Unplugged,5,-0.39,0.44,3.21,1135.59,83.33,0.04|
4101675,32,100.19,24.18,0,60,0.04,Unplugged,6,-0.39,0.43,3.13,1105.7,100,0.03|
4101718,35,100.19,24.18,0,60,0.08,Unplugged,3,-0.39,0.48,3.56,1260.5,50,0.07|
4101760,32,100.19,24.18,0,60,0.05,Unplugged,6,-0.39,0.43,3.14,1108.85,100,0.03|
4101804,34,100.19,24.18,0,60,0.07,Unplugged,4,-0.39,0.46,3.35,1186.12,66.67,0.05|
4101846,32,100.19,24.18,0,60,0.06,Unplugged,6,-0.39,0.43,3.16,1118.9,100,0.03|
4101890,32,100.19,24.18,0,60,0.07,Unplugged,6,-0.39,0.44,3.18,1124.29,100,0.03|
4101932,32,100.19,24.18,0,60,0.08,Unplugged,6,-0.39,0.44,3.18,1125.7,100,0.03|
4101975,32,100.2,24.18,0,60,0.06,Unplugged,6,-0.4,0.44,3.2,1130.64,100,0.03|
4102017,31,100.2,24.18,0,60,0.08,Unplugged,7,-0.4,0.43,3.16,1116.89,116.67,0.03|
4102061,31,100.2,24.18,0,60,0.05,Unplugged,7,-0.4,0.44,3.17,1121.96,116.67,0.03|
4102105,32,100.2,24.18,0,60,0.07,Unplugged,6,-0.4,0.44,3.24,1144.45,100,0.03|
4102147,33,100.2,24.18,0,60,0.07,Unplugged,5,-0.4,0.46,3.33,1179.13,83.33,0.04|
4102189,32,100.21,24.18,0,60,0.07,Unplugged,6,-0.41,0.45,3.26,1154.45,100,0.03|
4102232,34,100.21,24.18,0,60,0.07,Unplugged,4,-0.41,0.48,3.48,1231.82,66.67,0.05|
4102274,33,100.21,24.18,0,60,0.06,Unplugged,5,-0.41,0.46,3.36,1189.66,83.33,0.04|
4102317,34,100.21,24.18,0,60,0.07,Unplugged,4,-0.41,0.48,3.5,1237.49,66.67,0.05|
4102359,34,100.21,24.18,0,60,0.05,Unplugged,4,-0.41,0.48,3.51,1240.5,66.67,0.05|
4102401,33,100.21,24.18,0,60,0.08,Unplugged,5,-0.41,0.46,3.37,1191.69,83.33,0.04|
4102444,31,100.21,24.18,0,60,0.05,Unplugged,7,-0.41,0.45,3.24,1144.49,116.67,0.03|
4102486,35,100.21,24.18,0,60,0.07,Unplugged,3,-0.41,0.51,3.75,1324.61,50,0.07|
4102529,34,100.21,24.18,0,60,0.05,Unplugged,4,-0.41,0.48,3.51,1241.75,66.67,0.05|
4102571,32,100.21,24.18,0,60,0.07,Unplugged,6,-0.41,0.45,3.29,1162.52,100,0.03|
4102614,34,100.21,24.18,0,60,0.06,Unplugged,4,-0.41,0.48,3.48,1231.36,66.67,0.05|
4102657,32,100.21,24.18,0,60,0.07,Unplugged,6,-0.41,0.45,3.27,1154.91,100,0.03|
4102700,32,100.21,24.18,0,60,0.07,Unplugged,6,-0.41,0.45,3.28,1158.93,100,0.03|
4102742,34,100.21,24.18,0,60,0.06,Unplugged,4,-0.41,0.48,3.49,1234.69,66.67,0.05|
4102785,33,100.21,24.18,0,60,0.05,Unplugged,5,-0.41,0.46,3.37,1192.25,83.33,0.04|
4102829,32,100.21,24.18,0,60,0.03,Unplugged,6,-0.41,0.45,3.31,1169,100,0.03|
4102871,35,100.21,24.18,0,60,0.08,Unplugged,3,-0.41,0.51,3.76,1329.52,50,0.08|
4102915,33,100.21,24.18,0,60,0.06,Unplugged,5,-0.41,0.47,3.41,1205.66,83.33,0.04|
4102957,33,100.22,24.18,0,60,0.07,Unplugged,5,-0.42,0.47,3.44,1215.29,83.33,0.04|
4103000,35,100.22,24.18,0,60,0.06,Unplugged,3,-0.42,0.52,3.81,1348.6,50,0.08|
4103042,34,100.22,24.18,0,60,0.06,Unplugged,4,-0.42,0.49,3.59,1270.66,66.67,0.05|
4103084,33,100.22,24.18,0,60,0.07,Unplugged,5,-0.42,0.48,3.48,1231.46,83.33,0.04|
4103128,32,100.23,24.18,0,60,0.06,Unplugged,6,-0.43,0.47,3.43,1214.2,100,0.03|
4103171,31,100.23,24.18,0,60,0.07,Unplugged,7,-0.43,0.47,3.4,1202.34,116.67,0.03|
4103212,32,100.23,24.18,0,60,0.06,Unplugged,6,-0.43,0.48,3.48,1229.57,100,0.03|
4103255,33,100.23,24.18,0,60,0.08,Unplugged,5,-0.43,0.49,3.57,1262.72,83.33,0.04|
4103297,33,100.24,24.18,0,60,0.06,Unplugged,5,-0.44,0.49,3.61,1276.42,83.33,0.04|
4103339,32,100.24,24.18,0,60,0.08,Unplugged,6,-0.44,0.49,3.56,1257.45,100,0.04|
4103382,35,100.24,24.18,0,60,0.07,Unplugged,3,-0.44,0.55,4.05,1432.17,50,0.08|
4103425,33,100.24,24.18,0,60,0.06,Unplugged,5,-0.44,0.5,3.66,1294.98,83.33,0.04|
4103467,33,100.24,24.18,0,60,0.07,Unplugged,5,-0.44,0.5,3.67,1299.55,83.33,0.04|
4103509,34,100.24,24.18,0,60,0.06,Unplugged,4,-0.44,0.52,3.8,1343.67,66.67,0.06|
4103552,33,100.24,24.18,0,60,0.08,Unplugged,5,-0.44,0.5,3.65,1290.15,83.33,0.04|
4103594,32,100.24,24.18,0,60,0.06,Unplugged,6,-0.44,0.49,3.56,1258.75,100,0.04|
4103637,34,100.25,24.18,0,60,0.08,Unplugged,4,-0.45,0.52,3.82,1350.44,66.67,0.06|
4103680,33,100.25,24.18,0,60,0.05,Unplugged,5,-0.45,0.51,3.69,1305.06,83.33,0.04|
4103722,32,100.25,24.18,0,60,0.07,Unplugged,6,-0.45,0.49,3.59,1270.47,100,0.04|
4103764,34,100.25,24.18,0,60,0.06,Unplugged,4,-0.45,0.52,3.83,1353.38,66.67,0.06|
4103806,35,100.25,24.18,0,60,0.07,Unplugged,3,-0.45,0.55,4.07,1440.09,50,0.08|
4103849,33,100.24,24.18,0,60,0.06,Unplugged,5,-0.44,0.5,3.65,1289.39,83.33,0.04|
4103892,32,100.24,24.18,0,60,0.06,Unplugged,6,-0.44,0.48,3.52,1244.19,100,0.04|
4103934,32,100.24,24.18,0,60,0.07,Unplugged,6,-0.44,0.49,3.53,1248.49,100,0.04|
4103978,33,100.23,24.18,0,60,0.05,Unplugged,5,-0.43,0.48,3.52,1244.01,83.33,0.04|
4104020,33,100.22,24.18,0,60,0.08,Unplugged,5,-0.42,0.48,3.5,1238.26,83.33,0.04|
4104063,33,100.23,24.18,0,60,0.05,Unplugged,5,-0.43,0.49,3.59,1270.21,83.33,0.04|
4104105,33,100.25,24.18,0,60,0.08,Unplugged,5,-0.45,0.51,3.7,1309.51,83.33,0.04|
4104147,33,100.25,24.18,0,60,0.06,Unplugged,5,-0.45,0.51,3.73,1318.33,83.33,0.04|
4104189,35,100.25,24.18,0,60,0.07,Unplugged,3,-0.45,0.55,4.08,1444.41,50,0.08|
4104233,34,100.24,24.18,0,60,0.04,Unplugged,4,-0.44,0.52,3.81,1348.18,66.67,0.06|
4104275,32,100.24,24.18,0,60,0.07,Unplugged,6,-0.44,0.49,3.54,1253.4,100,0.04|
4104317,33,100.21,24.18,0,60,0.06,Unplugged,5,-0.41,0.46,3.37,1190.22,83.33,0.04|
4104359,32,100.02,24.18,0,60,0.06,Unplugged,6,-0.22,0.25,1.79,632.38,100,0.02|
4104403,30,99.59,24.18,0,60,0.08,Unplugged,8,0.21,-0.23,-1.65,-582.06,133.33,-0.01|
4104445,28,98.84,24.18,0,60,0.05,Unplugged,10,0.96,-1.01,-7.34,-2596.12,166.67,-0.04|
4104488,30,97.97,24.18,0,60,0.08,Unplugged,8,1.83,-1.97,-14.32,-5065.3,133.33,-0.11|
4104531,28,97.1,24.18,0,60,0.05,Unplugged,10,2.7,-2.86,-20.73,-7331.54,166.67,-0.12|
4104575,28,96.32,24.17,0,60,0.06,Unplugged,10,3.48,-3.7,-26.78,-9471.79,166.67,-0.16|
4104617,28,95.62,24.17,0,60,0.07,Unplugged,10,4.18,-4.43,-32.08,-11347.67,166.67,-0.19|
4104661,25,95.03,24.17,0,60,0.05,Unplugged,13,4.77,-4.99,-36.04,-12747.81,216.67,-0.17|
4104705,25,94.53,24.17,0,60,0.07,Unplugged,13,5.27,-5.52,-39.87,-14100.58,216.67,-0.18|
4104749,27,94.1,24.17,0,60,0.06,Unplugged,11,5.7,-6.02,-43.56,-15405.22,183.33,-0.24|
4104791,26,93.73,24.16,0,60,0.07,Unplugged,12,6.07,-6.38,-46.14,-16320.39,200,-0.23|
4104834,25,93.41,24.16,0,60,0.07,Unplugged,13,6.39,-6.69,-48.36,-17103.27,216.67,-0.22|
4104878,26,93.13,24.16,0,60,0.04,Unplugged,12,6.67,-7.01,-50.69,-17929.67,200,-0.25|
4104921,25,92.88,24.16,0,60,0.08,Unplugged,13,6.92,-7.24,-52.33,-18508.16,216.67,-0.24|
4104964,26,92.66,24.16,0,60,0.05,Unplugged,12,7.14,-7.5,-54.24,-19184.4,200,-0.27|
4105008,26,92.45,24.16,0,60,0.07,Unplugged,12,7.35,-7.72,-55.8,-19734.97,200,-0.28|
4105051,26,92.25,24.16,0,60,0.06,Unplugged,12,7.55,-7.94,-57.36,-20286.02,200,-0.29|
4105093,24,92.02,24.15,0,60,0.05,Unplugged,14,7.78,-8.11,-58.58,-20718.66,233.33,-0.25|
4105137,25,91.73,24.16,0,60,0.08,Unplugged,13,8.07,-8.45,-61.06,-21595.31,216.67,-0.28|
4105180,24,91.31,24.15,0,60,0.05,Unplugged,14,8.49,-8.86,-63.96,-22620.69,233.33,-0.27|
4105224,27,91.09,24.15,0,60,0.08,Unplugged,11,8.71,-9.19,-66.47,-23510.27,183.33,-0.36|
4105266,26,91.04,24.15,0,60,0.07,Unplugged,12,8.76,-9.21,-66.54,-23533.25,200,-0.33|
4105309,24,91.09,24.15,0,60,0.06,Unplugged,14,8.71,-9.09,-65.61,-23206.12,233.33,-0.28|
4105352,26,91.21,24.15,0,60,0.07,Unplugged,12,8.59,-9.02,-65.22,-23065.23,200,-0.33|
4105395,25,91.39,24.15,0,60,0.05,Unplugged,13,8.41,-8.81,-63.64,-22507.69,216.67,-0.29|
4105438,26,91.59,24.15,0,60,0.07,Unplugged,12,8.21,-8.63,-62.38,-22060.72,200,-0.31|
4105481,26,91.81,24.15,0,60,0.05,Unplugged,12,7.99,-8.4,-60.72,-21475.47,200,-0.30|
4105525,28,92.04,24.15,0,60,0.07,Unplugged,10,7.76,-8.24,-59.64,-21091.94,166.67,-0.36|
4105568,26,92.27,24.16,0,60,0.06,Unplugged,12,7.53,-7.91,-57.17,-20221.33,200,-0.29|
4105611,25,92.51,24.16,0,60,0.05,Unplugged,13,7.29,-7.63,-55.12,-19495.87,216.67,-0.25|
4105654,28,92.74,24.16,0,60,0.07,Unplugged,10,7.06,-7.49,-54.23,-19180.49,166.67,-0.33|
4105697,27,92.97,24.16,0,60,0.06,Unplugged,11,6.83,-7.21,-52.15,-18443.89,183.33,-0.28|
4105741,27,93.19,24.16,0,60,0.07,Unplugged,11,6.61,-6.98,-50.47,-17850.56,183.33,-0.28|
